incident_id,cloud_provider,region,service,service_subtype,start_time,end_time,duration_minutes,severity,status,root_cause_category,root_cause_description,number_of_customers_affected,estimated_revenue_loss_usd,sla_violation,region_impact_score,service_impact_score,ticket_count,ticket_response_time_minutes,ticket_resolution_time_minutes,monitoring_alerts_triggered,detection_method,mitigation_action,number_of_engineers_involved,engineer_response_time_minutes,communication_channels_used,public_status_page_updated,status_page_update_count,user_feedback_score,post_mortem_completed,post_mortem_link,is_recurrent_issue,previous_incident_id,external_factors,scheduled_maintenance_conflict,patch_applied,system_load_before_outage,system_load_after_outage,backup_system_triggered,notes
7615265e-bcc8-43c6-a574-cc0f67b670ea,GCP,us-west-2,Storage,BigQuery,2026-01-05 10:18:11.148709,2026-01-05 21:12:11.148709,654,Critical,Resolved,Hardware,Simulated cause for ML,33054,27528.36,Yes,44,91,19,46,434,9,Automated Monitoring,Rollback,3,43,Email,No,3,2,Yes,,No,,None,No,Yes,32,46,Yes,Simulated note
8cfa35f3-9c90-4961-a99d-b3bc362ebcfa,IBM,asia-southeast1,Networking,RDS,2025-08-17 10:18:11.148859,2025-08-17 19:50:11.148859,572,Medium,Monitoring,Security,Simulated cause for ML,51668,192583.13,No,50,2,57,30,92,7,Customer Report,Patch,1,34,SMS,Yes,1,3,No,,No,,None,Yes,No,20,14,No,Simulated note
79c5a22d-70e6-47a0-b63a-8da54a47cc96,Oracle,us-east-1,Database,S3,2026-01-14 10:18:11.148918,2026-01-14 19:37:11.148918,559,Low,Monitoring,Human Error,Simulated cause for ML,92722,236967.73,Yes,36,39,84,47,248,8,Automated Monitoring,Scale Up,4,5,Slack,No,1,4,No,,Yes,,DDoS,No,Yes,83,49,No,Simulated note
ef610002-da8c-4040-98ab-673243afa51a,Azure,us-west-2,Storage,EC2,2025-07-25 10:18:11.148952,2025-07-25 16:02:11.148952,344,High,Investigating,Human Error,Simulated cause for ML,99226,675530.38,No,22,78,67,37,79,1,Alert,Rollback,2,43,Slack,Yes,5,5,Yes,,Yes,,DDoS,Yes,No,34,78,No,Simulated note
47caaa84-26cd-4b6d-b567-89d9931c72e0,GCP,us-west-2,Compute,RDS,2025-05-29 10:18:11.148992,2025-05-29 16:13:11.148992,355,Low,Monitoring,Security,Simulated cause for ML,24283,661823.87,Yes,65,45,66,45,341,10,Customer Report,Rollback,4,21,Email,No,5,3,Yes,,No,,Weather,Yes,Yes,82,57,Yes,Simulated note
dbe39b22-056d-4d58-a29c-04ad109d2f7e,IBM,us-west-2,Compute,BigQuery,2025-09-25 10:18:11.149105,2025-09-25 21:33:11.149105,675,Medium,Investigating,Human Error,Simulated cause for ML,83836,137027.98,No,27,98,64,36,470,9,Alert,Restart,5,43,SMS,No,3,5,No,,No,,Vendor,Yes,No,63,34,No,Simulated note
14ffa1b5-1367-428f-be04-f77ada0f6b8d,GCP,europe-west2,Networking,BigQuery,2025-04-11 10:18:11.149163,2025-04-11 12:33:11.149163,135,Medium,Resolved,Security,Simulated cause for ML,63545,498638.32,Yes,82,88,5,39,121,1,Alert,Restart,8,15,Slack,No,3,2,Yes,,Yes,,DDoS,No,Yes,50,11,Yes,Simulated note
2a256a0e-b772-4693-8f29-aaab68a89011,IBM,europe-west2,AI/ML,VPC,2025-10-28 10:18:11.149212,2025-10-28 20:53:11.149212,635,Medium,Investigating,Software,Simulated cause for ML,32456,406198.11,No,72,34,34,34,367,7,Automated Monitoring,Patch,5,38,Slack,No,0,1,Yes,,No,,None,Yes,Yes,36,27,Yes,Simulated note
892c3230-c465-469a-9cb9-2771c13a0b85,Azure,europe-west2,Compute,Lambda,2025-03-26 10:18:11.149265,2025-03-26 17:41:11.149265,443,Medium,Resolved,Unknown,Simulated cause for ML,26838,831949.15,No,95,97,65,39,259,13,Automated Monitoring,Rollback,8,60,PagerDuty,Yes,4,2,No,,Yes,,Weather,Yes,Yes,100,19,No,Simulated note
32890e5b-3a39-4697-a7db-fe058788eb8f,Oracle,us-west-2,Compute,RDS,2025-10-06 10:18:11.149317,2025-10-06 12:53:11.149317,155,Critical,Resolved,Security,Simulated cause for ML,44278,468838.59,Yes,93,45,5,13,78,7,Customer Report,Patch,5,45,PagerDuty,Yes,0,3,No,,No,,Weather,No,No,25,68,No,Simulated note
882bbdd0-30e4-4195-b3f8-82747b2fdc59,IBM,us-west-2,AI/ML,Cloud Functions,2025-06-15 10:18:11.149364,2025-06-15 14:09:11.149364,231,Critical,Resolved,Network,Simulated cause for ML,92395,103780.78,No,62,29,80,33,454,14,Customer Report,Restart,6,50,SMS,No,1,3,No,,Yes,,Vendor,No,No,29,73,No,Simulated note
5bdede05-630c-4c34-8f5d-4d673880a7ec,IBM,us-east-1,Networking,S3,2025-08-07 10:18:11.149398,2025-08-07 12:21:11.149398,123,High,Investigating,Human Error,Simulated cause for ML,89984,493098.8,No,54,20,5,51,111,15,Automated Monitoring,Patch,3,53,SMS,No,1,5,Yes,,No,,DDoS,No,No,45,89,No,Simulated note
30ddbaea-7f7c-4bf2-bd35-2c9a1de5d3b9,GCP,us-east-1,Networking,EC2,2025-04-21 10:18:11.149431,2025-04-21 17:28:11.149431,430,High,Resolved,Security,Simulated cause for ML,55801,789129.68,Yes,50,16,27,23,395,12,Alert,Patch,10,53,Slack,No,1,4,No,,Yes,,DDoS,No,Yes,93,61,Yes,Simulated note
54f28384-cc06-4c23-8aa0-1275cab282c6,IBM,asia-southeast1,Storage,EC2,2025-10-31 10:18:11.149489,2025-10-31 13:45:11.149489,207,High,Resolved,Hardware,Simulated cause for ML,85385,539605.06,No,47,75,28,34,152,19,Customer Report,Rollback,1,47,Email,Yes,2,3,Yes,,Yes,,None,Yes,No,64,34,No,Simulated note
c211f3b0-542f-42e9-ac0e-22b6ae802ddc,Azure,us-west-2,Compute,RDS,2025-04-12 10:18:11.149533,2025-04-12 21:45:11.149533,687,Medium,Investigating,Hardware,Simulated cause for ML,71615,303080.35,Yes,28,34,41,40,219,20,Customer Report,Patch,7,15,SMS,Yes,4,5,Yes,,Yes,,Weather,No,No,48,79,No,Simulated note
478314c5-571c-4b8d-9a89-f69d8647a963,GCP,us-east-1,Storage,Cloud Functions,2025-03-12 10:18:11.149566,2025-03-12 17:29:11.149566,431,Low,Resolved,Hardware,Simulated cause for ML,24186,16261.22,No,53,14,2,33,333,13,Alert,Patch,2,11,PagerDuty,No,3,4,Yes,,Yes,,Weather,No,Yes,48,19,Yes,Simulated note
2b4cc476-9f8a-419e-904c-41364bf1252e,Oracle,us-west-2,Compute,EC2,2025-11-09 10:18:11.149593,2025-11-09 13:58:11.149593,220,Low,Resolved,Security,Simulated cause for ML,78268,659617.21,No,13,51,65,13,321,19,Customer Report,Rollback,3,51,Slack,Yes,1,3,No,,No,,DDoS,No,Yes,45,54,Yes,Simulated note
b7817b19-53e5-462a-aa76-a8edec68915c,AWS,us-east-1,Storage,EC2,2025-12-17 10:18:11.149631,2025-12-17 15:01:11.149631,283,Low,Investigating,Hardware,Simulated cause for ML,57398,238985.09,Yes,38,59,41,25,82,14,Customer Report,Patch,1,5,PagerDuty,Yes,2,2,No,,No,,DDoS,Yes,No,13,51,No,Simulated note
759d2565-8cfb-4c2c-ade6-ecb056b56fa8,Azure,us-east-1,Storage,S3,2025-04-24 10:18:11.149666,2025-04-24 17:09:11.149666,411,High,Monitoring,Security,Simulated cause for ML,40177,207851.77,Yes,91,84,23,19,229,8,Automated Monitoring,Patch,5,56,PagerDuty,Yes,1,1,Yes,,Yes,,Vendor,Yes,Yes,66,24,No,Simulated note
02da4fe1-17f1-4640-a8bd-e96906d04ac9,GCP,asia-southeast1,Networking,Cloud Functions,2025-03-13 10:18:11.149699,2025-03-13 18:02:11.149699,464,High,Resolved,Human Error,Simulated cause for ML,54668,706750.22,Yes,23,10,23,17,293,9,Automated Monitoring,Rollback,1,20,Slack,Yes,4,3,No,,Yes,,Weather,Yes,No,15,15,Yes,Simulated note
06d9b8c6-4305-47aa-993f-5c51e9f8e668,AWS,us-west-2,Compute,BigQuery,2025-07-13 10:18:11.149735,2025-07-13 17:48:11.149735,450,High,Investigating,Security,Simulated cause for ML,1231,856660.72,Yes,56,7,93,39,58,20,Alert,Restart,7,60,Email,No,4,5,No,,No,,Weather,No,No,34,56,No,Simulated note
dea66671-d13e-4145-88e9-bfb5eb648476,AWS,europe-west2,Database,S3,2025-09-07 10:18:11.149777,2025-09-07 14:55:11.149777,277,Medium,Resolved,Unknown,Simulated cause for ML,84157,397221.84,No,44,82,99,58,430,9,Alert,Scale Up,7,36,SMS,Yes,4,2,No,,No,,Weather,Yes,No,22,84,Yes,Simulated note
961f111c-c62c-463f-bf66-6105def35ab9,AWS,europe-west2,Networking,RDS,2025-10-03 10:18:11.149816,2025-10-03 19:19:11.149816,541,Medium,Monitoring,Unknown,Simulated cause for ML,42983,231858.45,Yes,50,54,80,54,227,2,Alert,Scale Up,9,17,PagerDuty,No,0,2,Yes,,No,,Weather,No,No,81,26,Yes,Simulated note
54c1457b-914e-4bd0-a991-761658851298,Azure,asia-southeast1,Database,Lambda,2025-11-12 10:18:11.149926,2025-11-12 13:16:11.149926,178,Medium,Monitoring,Software,Simulated cause for ML,22979,906806.51,No,51,54,96,43,207,7,Automated Monitoring,Rollback,9,42,PagerDuty,Yes,5,3,Yes,,Yes,,None,No,Yes,37,13,No,Simulated note
e33ed3b2-3f7d-4175-89ad-6d37e91ca7a3,IBM,us-west-2,AI/ML,RDS,2025-06-12 10:18:11.149979,2025-06-12 20:05:11.149979,587,Medium,Resolved,Software,Simulated cause for ML,25004,986715.35,No,98,68,28,14,154,1,Customer Report,Rollback,8,7,PagerDuty,No,3,4,Yes,,Yes,,Vendor,No,No,45,92,No,Simulated note
48283f74-6bd6-4ce0-a50e-3bcbc1227524,GCP,europe-west2,Database,BigQuery,2025-10-01 10:18:11.150034,2025-10-01 16:45:11.150034,387,Medium,Resolved,Software,Simulated cause for ML,4215,217138.51,No,79,96,65,47,185,18,Alert,Rollback,4,58,Slack,No,5,5,No,,No,,Vendor,Yes,No,16,76,Yes,Simulated note
11ed9306-ad32-47c1-a533-98c1983fbf11,IBM,us-west-2,Compute,S3,2025-06-29 10:18:11.150084,2025-06-29 11:46:11.150084,88,Medium,Monitoring,Human Error,Simulated cause for ML,54062,502458.46,No,100,38,97,54,91,6,Automated Monitoring,Patch,2,51,SMS,No,4,1,No,,No,,Weather,No,No,58,41,Yes,Simulated note
a7dc5d79-04b0-4207-a940-0a14418329fe,AWS,us-west-2,Compute,S3,2026-01-16 10:18:11.150123,2026-01-16 20:37:11.150123,619,Critical,Investigating,Human Error,Simulated cause for ML,9975,140952.08,No,57,25,64,43,106,6,Alert,Rollback,9,38,Slack,Yes,4,2,No,,Yes,,DDoS,Yes,No,91,94,No,Simulated note
ee281f41-6968-4e79-bd41-e7056f2ec536,Azure,us-west-2,Compute,RDS,2025-09-30 10:18:11.150168,2025-09-30 14:59:11.150168,281,Critical,Monitoring,Human Error,Simulated cause for ML,99519,783499.35,No,89,99,23,5,133,14,Customer Report,Restart,4,22,SMS,Yes,3,4,Yes,,No,,Vendor,Yes,No,91,71,Yes,Simulated note
4253ecad-7f1e-4007-82ed-1e7582eb807b,Oracle,asia-southeast1,Compute,BigQuery,2025-05-01 10:18:11.150213,2025-05-01 11:17:11.150213,59,Medium,Resolved,Software,Simulated cause for ML,64881,577600.84,No,13,15,35,42,254,2,Automated Monitoring,Rollback,9,35,PagerDuty,No,2,2,Yes,,No,,DDoS,Yes,Yes,46,71,No,Simulated note
04e700da-c5fa-407e-97cd-dc241bb7634e,Oracle,asia-southeast1,Compute,RDS,2025-03-15 10:18:11.150246,2025-03-15 17:18:11.150246,420,Critical,Investigating,Software,Simulated cause for ML,31774,485106.88,No,86,99,23,47,291,7,Automated Monitoring,Patch,6,49,SMS,No,1,2,No,,Yes,,None,Yes,Yes,88,93,Yes,Simulated note
b816c18f-847b-47ea-90a7-ff7ed87887fc,AWS,us-east-1,AI/ML,RDS,2025-04-28 10:18:11.150278,2025-04-28 17:16:11.150278,418,Low,Monitoring,Hardware,Simulated cause for ML,69928,839610.34,Yes,46,98,6,50,177,15,Alert,Restart,5,54,Email,Yes,5,3,No,,Yes,,None,Yes,Yes,37,10,No,Simulated note
0a1ff958-6686-46e1-a4fb-51749922e990,Oracle,us-east-1,Storage,Lambda,2025-06-05 10:18:11.150322,2025-06-05 11:12:11.150322,54,Low,Resolved,Software,Simulated cause for ML,26797,864789.56,No,43,80,82,36,454,4,Automated Monitoring,Restart,4,57,Email,No,5,4,No,,Yes,,DDoS,No,No,42,75,Yes,Simulated note
56450ef2-6975-44b3-b183-8f5da8c18204,Oracle,us-west-2,Compute,EC2,2025-09-02 10:18:11.150358,2025-09-02 16:50:11.150358,392,Medium,Monitoring,Network,Simulated cause for ML,20096,183348.57,Yes,75,100,69,42,182,6,Customer Report,Scale Up,2,14,Slack,No,0,2,Yes,,Yes,,DDoS,No,Yes,66,29,No,Simulated note
bc3efcfd-4b9b-4c73-b6c8-b36b22b61f65,AWS,europe-west2,Networking,RDS,2025-05-24 10:18:11.150399,2025-05-24 15:48:11.150399,330,High,Resolved,Network,Simulated cause for ML,14315,940895.52,No,73,31,40,36,439,11,Automated Monitoring,Rollback,8,27,SMS,No,0,2,Yes,,Yes,,None,Yes,No,70,58,Yes,Simulated note
fa83c997-04f0-46b6-b9e3-6c876c78d0d2,IBM,us-east-1,Storage,Lambda,2025-11-11 10:18:11.150442,2025-11-11 16:56:11.150442,398,Low,Investigating,Network,Simulated cause for ML,26883,72288.33,No,20,49,32,19,154,3,Alert,Scale Up,10,49,SMS,Yes,1,3,No,,No,,DDoS,Yes,No,98,43,No,Simulated note
c4c13a55-156d-4301-adda-79cd3b6707ab,AWS,us-east-1,Compute,Cloud Functions,2025-05-19 10:18:11.150475,2025-05-19 13:27:11.150475,189,Medium,Monitoring,Human Error,Simulated cause for ML,41622,270407.82,Yes,7,79,8,25,383,8,Alert,Rollback,3,10,SMS,No,4,1,Yes,,Yes,,Weather,Yes,Yes,29,11,No,Simulated note
c1862125-99a1-4cab-8a81-8d741762e9b3,IBM,asia-southeast1,Networking,Lambda,2025-02-27 10:18:11.150511,2025-02-27 10:46:11.150511,28,Low,Resolved,Software,Simulated cause for ML,19903,863349.68,No,98,48,53,24,201,4,Automated Monitoring,Rollback,7,30,Email,Yes,3,2,Yes,,No,,None,Yes,No,98,61,No,Simulated note
dd577ad1-dd5a-411e-ad93-d7b57dac654a,IBM,asia-southeast1,Storage,VPC,2025-10-31 10:18:11.150544,2025-10-31 11:22:11.150544,64,Low,Investigating,Unknown,Simulated cause for ML,17849,517842.27,Yes,92,28,14,53,318,1,Alert,Patch,9,18,PagerDuty,Yes,1,5,Yes,,Yes,,None,Yes,No,55,77,No,Simulated note
35fdfda3-bacb-4007-aa2a-f9a3a1ad9520,Azure,europe-west2,Networking,S3,2025-07-02 10:18:11.150575,2025-07-02 14:03:11.150575,225,Critical,Monitoring,Software,Simulated cause for ML,51959,752962.62,No,87,71,27,13,343,14,Alert,Rollback,1,47,Slack,Yes,0,4,No,,No,,Weather,Yes,Yes,25,46,No,Simulated note
18b5b2e5-91ff-46f7-89f1-956f598ee6ac,Oracle,us-west-2,Networking,S3,2025-03-25 10:18:11.150599,2025-03-25 21:51:11.150599,693,High,Monitoring,Unknown,Simulated cause for ML,18065,421387.33,Yes,29,32,86,6,389,20,Alert,Rollback,9,14,PagerDuty,Yes,0,2,No,,No,,Weather,No,No,72,54,Yes,Simulated note
f350ded6-df8e-456e-bea0-16269aac0c53,GCP,asia-southeast1,AI/ML,Cloud Functions,2025-02-28 10:18:11.150633,2025-02-28 21:01:11.150633,643,Critical,Investigating,Software,Simulated cause for ML,76190,100050.84,Yes,35,98,79,28,212,8,Automated Monitoring,Scale Up,1,18,PagerDuty,Yes,3,5,No,,No,,Vendor,No,Yes,20,50,No,Simulated note
7832996c-1dc4-4f87-a371-c34a8f142108,GCP,us-east-1,Networking,EC2,2025-09-04 10:18:11.150664,2025-09-04 14:11:11.150664,233,Medium,Investigating,Hardware,Simulated cause for ML,77798,470606.87,No,25,71,64,33,456,1,Automated Monitoring,Patch,6,44,PagerDuty,Yes,0,4,No,,No,,DDoS,Yes,No,13,30,No,Simulated note
29dd81fb-eed5-4a31-a574-d003d025f8dc,Azure,us-west-2,AI/ML,RDS,2025-06-28 10:18:11.150696,2025-06-28 18:44:11.150696,506,Medium,Resolved,Security,Simulated cause for ML,94007,986921.41,Yes,17,68,65,8,44,17,Customer Report,Scale Up,8,6,SMS,No,2,4,No,,Yes,,Vendor,Yes,No,80,78,Yes,Simulated note
60e02918-854c-4818-b4b1-f45505cb9293,Oracle,asia-southeast1,AI/ML,EC2,2025-05-17 10:18:11.150723,2025-05-17 14:14:11.150723,236,High,Monitoring,Security,Simulated cause for ML,44164,719781.9,Yes,48,17,50,10,70,19,Customer Report,Scale Up,10,25,Slack,No,4,2,Yes,,Yes,,Weather,Yes,Yes,48,29,No,Simulated note
d949a439-59c5-4dcb-88f0-a4239e59741b,GCP,us-west-2,Storage,S3,2025-10-12 10:18:11.150748,2025-10-12 17:54:11.150748,456,High,Monitoring,Software,Simulated cause for ML,20363,827216.56,No,2,13,69,7,166,2,Customer Report,Rollback,2,23,Slack,No,0,1,No,,Yes,,DDoS,No,No,16,87,Yes,Simulated note
acbce7fd-979b-41cb-8f49-7edbd86f5ff2,IBM,us-east-1,Database,VPC,2025-08-16 10:18:11.150780,2025-08-16 18:05:11.150780,467,High,Investigating,Hardware,Simulated cause for ML,93164,15266.33,Yes,53,8,79,26,471,12,Automated Monitoring,Rollback,1,15,Slack,No,0,1,No,,No,,Vendor,No,No,68,91,No,Simulated note
054822d2-7811-44ed-b525-14611a7a05a2,Azure,asia-southeast1,Storage,S3,2025-10-29 10:18:11.150814,2025-10-29 12:11:11.150814,113,Critical,Investigating,Unknown,Simulated cause for ML,82290,151553.05,Yes,12,28,43,6,102,12,Alert,Scale Up,4,35,PagerDuty,No,5,2,Yes,,No,,None,No,No,45,81,No,Simulated note
3bb9b2f1-3df6-48bf-b312-8238837d5bcf,IBM,asia-southeast1,Networking,Lambda,2025-03-29 10:18:11.150843,2025-03-29 13:27:11.150843,189,Medium,Investigating,Security,Simulated cause for ML,31561,26157.97,Yes,91,37,75,35,435,3,Alert,Scale Up,1,14,PagerDuty,No,1,3,No,,Yes,,Weather,No,Yes,37,34,Yes,Simulated note
4b02b34f-de0f-4c48-9ee0-d6a7336f591c,GCP,us-east-1,Compute,RDS,2025-02-25 10:18:11.150873,2025-02-25 11:12:11.150873,54,Medium,Monitoring,Software,Simulated cause for ML,52345,536094.32,Yes,46,99,58,38,398,16,Customer Report,Patch,9,50,SMS,Yes,3,1,Yes,,No,,Weather,Yes,Yes,65,82,Yes,Simulated note
34aa2229-c79b-435b-b3e1-db623ce13acc,Oracle,us-west-2,Networking,RDS,2025-10-31 10:18:11.150908,2025-10-31 16:12:11.150908,354,High,Resolved,Security,Simulated cause for ML,64608,269565.48,No,43,86,86,15,240,19,Customer Report,Patch,3,5,PagerDuty,Yes,4,4,No,,Yes,,None,Yes,Yes,38,73,No,Simulated note
bf1b2046-fee0-4178-8b7e-3bb5b049b787,Oracle,us-west-2,Compute,Cloud Functions,2025-03-17 10:18:11.150947,2025-03-17 11:33:11.150947,75,Critical,Resolved,Human Error,Simulated cause for ML,86070,39422.71,Yes,45,8,44,16,112,17,Automated Monitoring,Scale Up,4,8,Email,No,0,2,Yes,,Yes,,DDoS,Yes,Yes,30,60,Yes,Simulated note
3f34b87c-3e33-46d1-a75c-128d491270b9,Azure,us-east-1,Storage,Lambda,2025-04-11 10:18:11.150975,2025-04-11 15:07:11.150975,289,High,Resolved,Software,Simulated cause for ML,57343,227537.71,No,46,95,23,7,318,17,Customer Report,Patch,2,24,Slack,No,0,3,No,,No,,Weather,Yes,Yes,28,94,No,Simulated note
2c4d73a0-444c-48fa-8381-e1a7c6f43627,IBM,asia-southeast1,Storage,Cloud Functions,2025-07-31 10:18:11.151003,2025-07-31 21:26:11.151003,668,Critical,Resolved,Network,Simulated cause for ML,7213,375972.95,Yes,25,88,46,32,204,4,Automated Monitoring,Restart,4,22,PagerDuty,No,5,2,No,,Yes,,None,Yes,No,33,51,No,Simulated note
3bc66492-47a7-494d-ae4e-749c78c86185,AWS,europe-west2,AI/ML,RDS,2025-09-25 10:18:11.151036,2025-09-25 18:14:11.151036,476,Critical,Investigating,Network,Simulated cause for ML,13606,197981.53,No,86,89,17,34,232,4,Customer Report,Patch,2,28,PagerDuty,Yes,5,5,Yes,,Yes,,DDoS,No,No,49,48,No,Simulated note
b6b723e2-2d91-4aa6-a15d-5b7a11da2a22,IBM,asia-southeast1,Storage,VPC,2025-09-18 10:18:11.151075,2025-09-18 19:52:11.151075,574,Critical,Monitoring,Security,Simulated cause for ML,81743,789231.56,No,12,14,13,21,471,9,Alert,Patch,2,7,SMS,Yes,5,4,No,,Yes,,None,Yes,Yes,61,97,Yes,Simulated note
69e46c0e-7867-4dee-8e5e-f5248c171c7d,Oracle,us-east-1,Storage,EC2,2025-12-26 10:18:11.151110,2025-12-26 12:39:11.151110,141,High,Resolved,Human Error,Simulated cause for ML,88939,988292.83,Yes,25,30,55,47,119,3,Customer Report,Rollback,5,12,Email,Yes,4,1,Yes,,No,,DDoS,No,Yes,39,10,No,Simulated note
d43c145a-eab3-4005-99ee-44682d4717ac,GCP,asia-southeast1,Storage,Lambda,2025-05-18 10:18:11.151146,2025-05-18 20:57:11.151146,639,Low,Monitoring,Software,Simulated cause for ML,21460,955078.09,No,64,61,6,27,47,3,Customer Report,Scale Up,8,23,PagerDuty,Yes,2,3,Yes,,Yes,,Vendor,No,No,45,19,Yes,Simulated note
160171cb-57ed-47ac-bde2-4ce7df60950f,IBM,asia-southeast1,Networking,VPC,2026-01-29 10:18:11.151185,2026-01-29 18:57:11.151185,519,Low,Resolved,Network,Simulated cause for ML,85364,572607.1,Yes,97,13,91,9,414,19,Automated Monitoring,Rollback,2,9,PagerDuty,No,4,3,Yes,,Yes,,None,No,No,25,100,No,Simulated note
c560ac1e-d0d1-4827-ae55-bcf06888d717,IBM,europe-west2,Storage,BigQuery,2025-07-07 10:18:11.151227,2025-07-07 20:49:11.151227,631,Critical,Resolved,Human Error,Simulated cause for ML,76132,166572.97,No,15,16,44,26,155,19,Alert,Restart,10,31,Slack,Yes,5,5,No,,Yes,,Vendor,Yes,No,29,25,Yes,Simulated note
9c25bce9-cb3a-444b-8639-e324a18ba340,GCP,asia-southeast1,Database,S3,2025-11-01 10:18:11.151277,2025-11-01 15:15:11.151277,297,Low,Monitoring,Hardware,Simulated cause for ML,43312,651482.79,Yes,44,68,68,19,41,15,Alert,Restart,4,30,SMS,Yes,3,4,No,,Yes,,Vendor,Yes,No,90,14,No,Simulated note
5971ce32-d1b5-4e1b-b186-f66db0735f3d,IBM,europe-west2,Compute,RDS,2026-01-16 10:18:11.151330,2026-01-16 19:47:11.151330,569,Medium,Monitoring,Network,Simulated cause for ML,11577,159102.78,Yes,22,48,64,12,327,6,Alert,Patch,10,43,Email,No,2,1,No,,Yes,,DDoS,Yes,No,58,62,Yes,Simulated note
84625763-c963-494a-afd4-de2ca5ef7ec4,Oracle,asia-southeast1,AI/ML,S3,2025-07-03 10:18:11.151382,2025-07-03 16:41:11.151382,383,Low,Monitoring,Software,Simulated cause for ML,23418,302096.82,No,25,43,51,26,250,16,Automated Monitoring,Rollback,4,20,Slack,No,3,5,No,,No,,None,Yes,Yes,21,23,Yes,Simulated note
b56f1ad1-b712-4105-8a34-6da9ce9333db,Oracle,us-east-1,Database,VPC,2025-11-23 10:18:11.151423,2025-11-23 17:33:11.151423,435,Critical,Investigating,Unknown,Simulated cause for ML,64995,640667.35,No,7,59,6,8,344,6,Automated Monitoring,Patch,9,26,Slack,Yes,4,4,Yes,,Yes,,Weather,Yes,No,10,52,Yes,Simulated note
b63cc5b9-ee37-4554-912c-bdbf73749d6e,GCP,europe-west2,Database,VPC,2025-06-26 10:18:11.151461,2025-06-26 12:00:11.151461,102,High,Investigating,Network,Simulated cause for ML,34154,502651.45,Yes,72,47,34,5,467,6,Automated Monitoring,Restart,8,44,SMS,No,2,1,Yes,,No,,Vendor,No,No,70,35,No,Simulated note
8ace0309-93f5-47e6-89ff-5b9b214ff1f2,Azure,europe-west2,Storage,Lambda,2025-12-29 10:18:11.151496,2025-12-29 22:04:11.151496,706,Low,Monitoring,Unknown,Simulated cause for ML,90975,538988.44,Yes,65,94,80,42,360,19,Alert,Rollback,7,32,SMS,Yes,3,5,Yes,,No,,None,Yes,No,38,34,No,Simulated note
6bce4cbd-3114-4844-ba0d-d0b2b23941b2,AWS,asia-southeast1,AI/ML,Cloud Functions,2025-10-04 10:18:11.151539,2025-10-04 10:58:11.151539,40,Critical,Monitoring,Security,Simulated cause for ML,60007,561622.71,No,68,74,4,7,104,12,Customer Report,Rollback,8,10,Slack,Yes,2,2,Yes,,No,,Weather,No,No,74,38,Yes,Simulated note
24fe1a1c-6df9-430e-87d0-000b47ea4b94,Oracle,asia-southeast1,AI/ML,BigQuery,2025-08-24 10:18:11.151589,2025-08-24 15:54:11.151589,336,Medium,Resolved,Software,Simulated cause for ML,20022,367972.37,No,48,45,81,59,327,1,Customer Report,Rollback,9,21,PagerDuty,Yes,0,5,Yes,,No,,Weather,No,No,12,44,No,Simulated note
10089bf7-86b1-47b7-973a-47ac5818d251,Azure,us-west-2,Compute,BigQuery,2025-08-14 10:18:11.151636,2025-08-14 14:41:11.151636,263,High,Monitoring,Software,Simulated cause for ML,82967,40497.05,Yes,79,74,96,26,181,7,Alert,Rollback,1,47,Email,No,3,3,No,,Yes,,Weather,No,Yes,69,37,Yes,Simulated note
44060f1b-f361-406d-bbeb-0e7e3a5a2869,IBM,us-west-2,Storage,BigQuery,2025-12-05 10:18:11.151668,2025-12-05 12:02:11.151668,104,Low,Investigating,Hardware,Simulated cause for ML,46715,957355.36,Yes,23,10,9,32,473,5,Automated Monitoring,Rollback,2,25,Slack,No,0,4,No,,No,,None,No,No,26,70,No,Simulated note
4b7fc95b-4a57-4ea1-8c07-1c5eb6ebfb40,Azure,asia-southeast1,Networking,S3,2025-04-22 10:18:11.151696,2025-04-22 16:11:11.151696,353,Critical,Monitoring,Security,Simulated cause for ML,68739,970254.79,No,78,4,22,30,461,7,Alert,Rollback,5,32,Email,No,5,5,Yes,,Yes,,Vendor,No,No,85,52,Yes,Simulated note
0137af6e-86ee-495a-971b-6ed22b00344d,AWS,europe-west2,Networking,VPC,2026-01-07 10:18:11.151739,2026-01-07 18:48:11.151739,510,Critical,Resolved,Human Error,Simulated cause for ML,94946,357184.62,Yes,12,42,58,37,161,5,Alert,Patch,6,19,PagerDuty,Yes,2,5,Yes,,Yes,,DDoS,No,No,32,30,Yes,Simulated note
54c45c8d-2891-41f7-baeb-c6ba0defd188,GCP,us-west-2,Database,Lambda,2026-01-12 10:18:11.151767,2026-01-12 21:58:11.151767,700,Medium,Resolved,Unknown,Simulated cause for ML,78405,613451.99,Yes,12,78,92,14,343,8,Alert,Scale Up,8,7,PagerDuty,Yes,3,2,Yes,,No,,Weather,Yes,No,22,78,No,Simulated note
317ff30b-28a9-4fd7-83b8-d400301e2703,IBM,asia-southeast1,Compute,Lambda,2025-12-29 10:18:11.151795,2025-12-29 18:56:11.151795,518,Low,Resolved,Hardware,Simulated cause for ML,91552,436516.34,No,5,16,47,5,244,19,Automated Monitoring,Rollback,1,57,Slack,Yes,4,1,No,,Yes,,Vendor,Yes,No,15,39,Yes,Simulated note
